"item","subj","attractor","interference","rating","accuracy","Sentence"
6,"1510584921_e4e45b8beb7bb772a2f8fed706c7165a","mismatch","no interference",6,1,"The_observer of_the events frantically gesticulates to_call for_attention."
6,"1510584972_578a11dbcb82f2a4133594a6d6a97f76","mismatch","no interference",6,1,"The_observer of_the events frantically gesticulates to_call for_attention."
6,"1510585974_2477712a04783205da8fb98c54b22363","mismatch","no interference",7,1,"The_observer of_the events frantically gesticulates to_call for_attention."
6,"1510586868_11c8fb7eb88493d6e771fe2b67c0cf95","mismatch","no interference",6,0,"The_observer of_the events frantically gesticulates to_call for_attention."
6,"1510587427_5a1a74af99effa350caa310fbaf74e1f","mismatch","no interference",5,1,"The_observer of_the events frantically gesticulates to_call for_attention."
6,"1510587786_cfbf9402bafac8490edb9e08c087528b","mismatch","no interference",5,1,"The_observer of_the events frantically gesticulates to_call for_attention."
6,"1510587884_2fb9d5c6906bdcea356fcbe97ce8221b","mismatch","no interference",3,0,"The_observer of_the events frantically gesticulates to_call for_attention."
6,"1510588024_377de5e0e84f75fb5b7b966d0b736f8a","mismatch","no interference",5,0,"The_observer of_the events frantically gesticulates to_call for_attention."
6,"1510588226_8ebd81d72ede53a992083078c192f18c","mismatch","no interference",2,0,"The_observer of_the events frantically gesticulates to_call for_attention."
6,"1510589371_ca155feb9170c39053c53bf978673fe7","mismatch","no interference",6,0,"The_observer of_the events frantically gesticulates to_call for_attention."
6,"1510589982_aac777649676d39263906a4d290e68f5","mismatch","no interference",5,0,"The_observer of_the events frantically gesticulates to_call for_attention."
6,"1510590040_aac777649676d39263906a4d290e68f5","mismatch","no interference",5,0,"The_observer of_the events frantically gesticulates to_call for_attention."
6,"1510590496_4774f692c51813369ee1198b4365e339","mismatch","no interference",7,0,"The_observer of_the events frantically gesticulates to_call for_attention."
6,"1510590738_141ef35f64aadf5c8306d5903bf9deb8","mismatch","no interference",2,1,"The_observer of_the events frantically gesticulates to_call for_attention."
6,"1510590921_d7c7f35e21c07d3361afe610743a0c13","mismatch","no interference",2,0,"The_observer of_the events frantically gesticulates to_call for_attention."
6,"1510591544_026107d907eb58027de24d60a543cbfe","mismatch","no interference",1,0,"The_observer of_the events frantically gesticulates to_call for_attention."
6,"1510591675_c6b9b78066ef79e4eb3f5d1c25e47168","mismatch","no interference",7,0,"The_observer of_the events frantically gesticulates to_call for_attention."
6,"1510592198_3c5045f20b1e271641182810ce5a0407","mismatch","no interference",5,1,"The_observer of_the events frantically gesticulates to_call for_attention."
6,"1510592761_8be3147c60cb75aa91b876432300b522","mismatch","no interference",6,0,"The_observer of_the events frantically gesticulates to_call for_attention."
6,"1510592770_a44a1328e82d192c8f27a8f419457441","mismatch","no interference",4,0,"The_observer of_the events frantically gesticulates to_call for_attention."
6,"1510593297_a8be3bdbe1ffe6fb0330622e35e0e258","mismatch","no interference",6,1,"The_observer of_the events frantically gesticulates to_call for_attention."
6,"1510595783_8089aaea309e6686b6b2a7dc05251619","mismatch","no interference",5,0,"The_observer of_the events frantically gesticulates to_call for_attention."
6,"1510596280_b8e9cab85fd920e8d1fde7e0f0e94417","mismatch","no interference",3,1,"The_observer of_the events frantically gesticulates to_call for_attention."
6,"1510596547_e90bac48c23f76cc8b68d33e2ac46529","mismatch","no interference",7,0,"The_observer of_the events frantically gesticulates to_call for_attention."
6,"1510596550_bd657ce527cf189e1b8ec01954fc4c2e","mismatch","no interference",5,1,"The_observer of_the events frantically gesticulates to_call for_attention."
6,"1510597134_90207846c157f0ab065a9049fd4607da","mismatch","no interference",7,0,"The_observer of_the events frantically gesticulates to_call for_attention."
6,"1510597319_d3175566192372664dc09872e4e04ed5","mismatch","no interference",3,1,"The_observer of_the events frantically gesticulates to_call for_attention."
6,"1510598359_0bba46b6daaa1419b507b32dbf49ccad","mismatch","no interference",3,1,"The_observer of_the events frantically gesticulates to_call for_attention."
6,"1510600432_0833ba67a2cf28d6d18ff1a4717fa8e5","mismatch","no interference",5,0,"The_observer of_the events frantically gesticulates to_call for_attention."
6,"1510601450_40a63d8fb94f18278476ba613b3b5131","mismatch","no interference",6,1,"The_observer of_the events frantically gesticulates to_call for_attention."
6,"1510602162_1a092e2bcc5432542ad3867f7b2223c4","mismatch","no interference",5,1,"The_observer of_the events frantically gesticulates to_call for_attention."
6,"1510602207_8aa759f6a0da84b3fa3c3e255b11bbc4","mismatch","no interference",3,0,"The_observer of_the events frantically gesticulates to_call for_attention."
6,"1510602592_d22f8b2bbd9f2190eafa3749644c72ba","mismatch","no interference",4,1,"The_observer of_the events frantically gesticulates to_call for_attention."
6,"1510606814_37bb724186e758880a570272b7584a07","mismatch","no interference",7,0,"The_observer of_the events frantically gesticulates to_call for_attention."
6,"1510611031_4d49bff65a34e6fa31684389bc9860a6","mismatch","no interference",6,1,"The_observer of_the events frantically gesticulates to_call for_attention."
6,"1510611662_a6966961e62797eb67e1cacb6df7d17a","mismatch","no interference",3,0,"The_observer of_the events frantically gesticulates to_call for_attention."
6,"1510612199_e369d23f082b5c3e65a528de14611c2a","mismatch","no interference",5,0,"The_observer of_the events frantically gesticulates to_call for_attention."
6,"1510612961_6325d66b62ca926ab04734f0073ade0a","mismatch","no interference",4,0,"The_observer of_the events frantically gesticulates to_call for_attention."
6,"1510614126_f4f4704debc0fcf6e521ddbf093fde43","mismatch","no interference",5,1,"The_observer of_the events frantically gesticulates to_call for_attention."
6,"1510616714_e28465263aa219b1c3710656592f5abf","mismatch","no interference",6,1,"The_observer of_the events frantically gesticulates to_call for_attention."
6,"1510619278_4ce23439177f3f21a001ae154770e6ae","mismatch","no interference",6,1,"The_observer of_the events frantically gesticulates to_call for_attention."
6,"1510625863_a11f26370454f9dfee717714381c4b11","mismatch","no interference",3,0,"The_observer of_the events frantically gesticulates to_call for_attention."
6,"1510702717_2dc42c034121235a17e149439df599a0","mismatch","no interference",2,1,"The_observer of_the events frantically gesticulates to_call for_attention."
6,"1510713484_e64be8e62ee4c58ef51ad5e7e203b514","mismatch","no interference",5,1,"The_observer of_the events frantically gesticulates to_call for_attention."
6,"1510716398_36fed3045d60511ea911d947a92b4bdc","mismatch","no interference",3,0,"The_observer of_the events frantically gesticulates to_call for_attention."
6,"1510719641_6f9019d392c325558402d0dbd4a14e9d","mismatch","no interference",2,0,"The_observer of_the events frantically gesticulates to_call for_attention."
6,"1510719671_b67897f0f61b72a856f0235a10845960","mismatch","no interference",3,1,"The_observer of_the events frantically gesticulates to_call for_attention."
6,"1510723607_9e070c6f16b3d481670c4e8ccd76253f","mismatch","no interference",5,0,"The_observer of_the events frantically gesticulates to_call for_attention."
6,"1510732736_c77374f0e36cb3b8ab4d4cf5b2f7d84c","mismatch","no interference",5,1,"The_observer of_the events frantically gesticulates to_call for_attention."
6,"1510733550_4ea717fb21f846b7682e0b4ed09911d9","mismatch","no interference",3,1,"The_observer of_the events frantically gesticulates to_call for_attention."
6,"1510740402_3bf6a31aa84adc9d43b2a4e767c61934","mismatch","no interference",3,1,"The_observer of_the events frantically gesticulates to_call for_attention."
6,"1510745267_d0a0af0b01423c157f551681c78d04fe","mismatch","no interference",7,1,"The_observer of_the events frantically gesticulates to_call for_attention."
6,"1510747502_93beff0fcefaeb4ad0e7b6b6266fa379","mismatch","no interference",7,0,"The_observer of_the events frantically gesticulates to_call for_attention."
6,"1510748988_994794b3b12cf315d6d103a6cbde74a0","mismatch","no interference",6,0,"The_observer of_the events frantically gesticulates to_call for_attention."
6,"1510753548_e23b395b73cc629333ffdd2fed84379a","mismatch","no interference",6,1,"The_observer of_the events frantically gesticulates to_call for_attention."
6,"1510757142_46456b1d47d1f495d8d49e45fc8f4dee","mismatch","no interference",4,1,"The_observer of_the events frantically gesticulates to_call for_attention."
6,"1510759465_eb5de3efdc5166134a2540e4b7d7131b","mismatch","no interference",5,0,"The_observer of_the events frantically gesticulates to_call for_attention."
6,"1510770130_9df2080d6bd4368de8adc36d7ee3977d","mismatch","no interference",5,0,"The_observer of_the events frantically gesticulates to_call for_attention."
6,"1510772279_44999b74b475810d69bda251d5cf9b8b","mismatch","no interference",6,0,"The_observer of_the events frantically gesticulates to_call for_attention."
6,"1510787429_4b6d0709f8da14cf2aa9ac5b02598530","mismatch","no interference",3,0,"The_observer of_the events frantically gesticulates to_call for_attention."
6,"1510805472_412744dff7e324cd5cd1c50e6c7b5880","mismatch","no interference",7,1,"The_observer of_the events frantically gesticulates to_call for_attention."
6,"1510836645_30f5332845c9292956fd6c61236e2bb1","mismatch","no interference",4,0,"The_observer of_the events frantically gesticulates to_call for_attention."
7,"1510577392_40e09d49ed52bc5097be749f1e037962","match","interference",4,1,"The_favorite of_the investor openly boasts to_the girl about his_talents."
7,"1510579721_32433c386361bc3f0431b0284f32cb1c","match","interference",4,1,"The_favorite of_the investor openly boasts to_the girl about his_talents."
7,"1510581084_f884516829ed2e8c077337ac089f1a0a","match","interference",5,0,"The_favorite of_the investor openly boasts to_the girl about his_talents."
7,"1510581718_81e06bec4b123513b5ff1b6876607889","match","interference",5,0,"The_favorite of_the investor openly boasts to_the girl about his_talents."
7,"1510581970_820d8b5b47b1c0954a0ba73bd4c19f6f","match","interference",5,1,"The_favorite of_the investor openly boasts to_the girl about his_talents."
7,"1510582084_9ad46acebd8acff9f2a8c48d45a2fd39","match","interference",5,1,"The_favorite of_the investor openly boasts to_the girl about his_talents."
7,"1510582694_95ba08c5f7765958c1bae0ce410ac153","match","interference",6,0,"The_favorite of_the investor openly boasts to_the girl about his_talents."
7,"1510584319_82ccbe935cf03dbbf73da3e77b2c2f73","match","interference",4,0,"The_favorite of_the investor openly boasts to_the girl about his_talents."
7,"1510584620_6a182a28cee5e22d1f915469a75b938f","match","interference",1,1,"The_favorite of_the investor openly boasts to_the girl about his_talents."
7,"1510585126_1acc5e2e10e3368611998eb9ddc192df","match","interference",5,1,"The_favorite of_the investor openly boasts to_the girl about his_talents."
7,"1510585394_5ee702415251637b6e3d6665a64f3a9d","match","interference",3,1,"The_favorite of_the investor openly boasts to_the girl about his_talents."
7,"1510585588_0cc1bc1e63950e8af10779aab0f81445","match","interference",6,1,"The_favorite of_the investor openly boasts to_the girl about his_talents."
7,"1510585843_cb4cf0655990b099a02656d23f55df1a","match","interference",5,0,"The_favorite of_the investor openly boasts to_the girl about his_talents."
7,"1510586095_69e78601a9d6cdd85f1d67a5d062d427","match","interference",4,1,"The_favorite of_the investor openly boasts to_the girl about his_talents."
7,"1510586117_20ae0a446f662728f6d9ef9c4560eca0","match","interference",3,0,"The_favorite of_the investor openly boasts to_the girl about his_talents."
7,"1510586296_4e67ee29880e4e8c464e0634122f2400","match","interference",3,1,"The_favorite of_the investor openly boasts to_the girl about his_talents."
7,"1510587835_347b05964e4211f748f202b5b801f145","match","interference",7,1,"The_favorite of_the investor openly boasts to_the girl about his_talents."
7,"1510588473_ad9445c182018302604174c6e1962ddf","match","interference",6,1,"The_favorite of_the investor openly boasts to_the girl about his_talents."
7,"1510588940_4d0d89b4cde4124f7ad8a7050f90f5b6","match","interference",5,1,"The_favorite of_the investor openly boasts to_the girl about his_talents."
7,"1510589128_b13f675cbc6b2f237dab03a1e5af5179","match","interference",4,0,"The_favorite of_the investor openly boasts to_the girl about his_talents."
7,"1510589296_c8134f97471d702c4031dc8c4766b4df","match","interference",1,0,"The_favorite of_the investor openly boasts to_the girl about his_talents."
7,"1510589991_60577b30dada1ddafae073be6baa83e0","match","interference",1,1,"The_favorite of_the investor openly boasts to_the girl about his_talents."
7,"1510590277_6df7910c124c7948c8ed2b9e2b7cfb55","match","interference",1,0,"The_favorite of_the investor openly boasts to_the girl about his_talents."
7,"1510590736_e2c56c3e8137adc2c47a43cf7b6adbc8","match","interference",3,0,"The_favorite of_the investor openly boasts to_the girl about his_talents."
7,"1510590958_c8bf83e66c1cd1fae02f87a26653830a","match","interference",1,0,"The_favorite of_the investor openly boasts to_the girl about his_talents."
7,"1510593533_b22d9192109c398f66333ee0a1d6ca6c","match","interference",1,0,"The_favorite of_the investor openly boasts to_the girl about his_talents."
7,"1510594403_3ae689fe6495b9a0163634613c1c50f5","match","interference",6,0,"The_favorite of_the investor openly boasts to_the girl about his_talents."
7,"1510595003_5404ce5603fba84ff88ac87d42860573","match","interference",5,1,"The_favorite of_the investor openly boasts to_the girl about his_talents."
7,"1510595730_30553ddf9e21067351870016052e4dae","match","interference",1,0,"The_favorite of_the investor openly boasts to_the girl about his_talents."
7,"1510596075_028a89da909c3b6658c5a003872eccec","match","interference",3,0,"The_favorite of_the investor openly boasts to_the girl about his_talents."
7,"1510596314_f195c5acd4fb5a2ce2bb281ef0abbc57","match","interference",3,1,"The_favorite of_the investor openly boasts to_the girl about his_talents."
7,"1510596321_67307ade19fc102127e85c9c499dbe88","match","interference",3,0,"The_favorite of_the investor openly boasts to_the girl about his_talents."
7,"1510596773_305461cad0a0300132150babf6234bdb","match","interference",4,1,"The_favorite of_the investor openly boasts to_the girl about his_talents."
7,"1510597325_9b3240d3cdd8e4ef77c63d70399a1be0","match","interference",2,1,"The_favorite of_the investor openly boasts to_the girl about his_talents."
7,"1510597329_744576d4b1f105c6b387459de3c2f123","match","interference",5,0,"The_favorite of_the investor openly boasts to_the girl about his_talents."
7,"1510601422_662ff0477a1a5fc3af820a3ae77e7296","match","interference",1,0,"The_favorite of_the investor openly boasts to_the girl about his_talents."
7,"1510605113_97b5537f52efc78bb80154a1e6ee19f1","match","interference",1,0,"The_favorite of_the investor openly boasts to_the girl about his_talents."
7,"1510608533_9cda380a661e6751f4947faa77cd5e9e","match","interference",2,0,"The_favorite of_the investor openly boasts to_the girl about his_talents."
7,"1510609125_07e4d6adbdd8c362baa2dd43441534f4","match","interference",7,1,"The_favorite of_the investor openly boasts to_the girl about his_talents."
7,"1510609868_a31ea24a9afaed1c8cab55f680ee2cee","match","interference",6,1,"The_favorite of_the investor openly boasts to_the girl about his_talents."
7,"1510611618_5312c7b859fc6980bd4ee17fc3684f4a","match","interference",1,1,"The_favorite of_the investor openly boasts to_the girl about his_talents."
7,"1510612794_8c047409bccf151a11e9bab500bf4554","match","interference",7,1,"The_favorite of_the investor openly boasts to_the girl about his_talents."
7,"1510619341_ec2c8612496ad3bdbff969a1a3a418d3","match","interference",1,0,"The_favorite of_the investor openly boasts to_the girl about his_talents."
7,"1510620904_21d9104a898eec72d20383cd3d2a9e34","match","interference",2,1,"The_favorite of_the investor openly boasts to_the girl about his_talents."
7,"1510625853_34873d58c7a652dc34d7e7d56ca069f0","match","interference",2,1,"The_favorite of_the investor openly boasts to_the girl about his_talents."
7,"1510707085_f53cdf6925dbecf9f7322e52854d96f3","match","interference",1,0,"The_favorite of_the investor openly boasts to_the girl about his_talents."
7,"1510726570_7884df4de71673df931bb77c6ba65e12","match","interference",2,1,"The_favorite of_the investor openly boasts to_the girl about his_talents."
7,"1510730224_969368e5c17036244cfcb6cc053278fd","match","interference",3,0,"The_favorite of_the investor openly boasts to_the girl about his_talents."
7,"1510735448_cf2c39e057b28d2caf64a3e82850f17b","match","interference",3,0,"The_favorite of_the investor openly boasts to_the girl about his_talents."
7,"1510737380_a4e952e01c10f0ba6665b83cfd941870","match","interference",5,0,"The_favorite of_the investor openly boasts to_the girl about his_talents."
7,"1510745289_db5ab7e4adf6ef38131f738661e90ce7","match","interference",2,0,"The_favorite of_the investor openly boasts to_the girl about his_talents."
7,"1510746293_445088b99850dc5fe12df83522ae4f14","match","interference",7,0,"The_favorite of_the investor openly boasts to_the girl about his_talents."
7,"1510747500_854d15d1a4dd28af4fc0d73912616127","match","interference",1,0,"The_favorite of_the investor openly boasts to_the girl about his_talents."
7,"1510751282_824b5506b08a4907ddccdafc001e2ce8","match","interference",2,1,"The_favorite of_the investor openly boasts to_the girl about his_talents."
7,"1510753590_c5fe6d8a0e90af55233a2d915e56dc18","match","interference",5,0,"The_favorite of_the investor openly boasts to_the girl about his_talents."
7,"1510755572_86ba351805809686393fa02435cf7604","match","interference",1,1,"The_favorite of_the investor openly boasts to_the girl about his_talents."
7,"1510763889_f004c140162e44a969ac0ab0e25ec8bd","match","interference",2,1,"The_favorite of_the investor openly boasts to_the girl about his_talents."
7,"1510772247_5ba8861a14df9c22365c60f94a242abd","match","interference",5,1,"The_favorite of_the investor openly boasts to_the girl about his_talents."
7,"1510774256_4d508b9a67f46a286ea697badf3d2f86","match","interference",3,1,"The_favorite of_the investor openly boasts to_the girl about his_talents."
7,"1510794177_36ccf987c06cc141f43e02e138a608ab","match","interference",3,1,"The_favorite of_the investor openly boasts to_the girl about his_talents."
7,"1510820321_d99c5a6b78d695ec9338f0e618d74b2c","match","interference",3,0,"The_favorite of_the investor openly boasts to_the girl about his_talents."
7,"1510576348_02ef846e551b262b94795766a3abb2c4","mismatch","interference",2,1,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510578427_5b769ab82f3527efc50fe10b14ffe300","mismatch","interference",6,1,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510579412_56afe9958415ead00e23a0c91cb1bd63","mismatch","interference",6,0,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510580065_0b096db44873968f4eccabaa1a03a183","mismatch","interference",6,0,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510580576_348a80483e8e8a65cafc24974a3f48fb","mismatch","interference",5,1,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510581109_07ed9371fd7caa6bbfefe6a908f696b6","mismatch","interference",1,1,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510581119_4a6ae523309e38b25c1eeb3bcc0d3ca5","mismatch","interference",7,0,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510581250_dfe47d9deac2ce263bb23df76a0190ba","mismatch","interference",4,0,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510581653_d62a5011b3f84ee2d3bcdc00c6a920a6","mismatch","interference",5,0,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510582335_f74858ba4632674855c3bdc6ca15949e","mismatch","interference",7,0,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510582835_0119f3dc2d1290a0a2755ea7993409c2","mismatch","interference",7,1,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510583033_dbe2233b3696e0cd47267d7b75256731","mismatch","interference",4,0,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510583501_8cad7987519eda74bf37339764c52cc4","mismatch","interference",6,0,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510584158_8834f1c917dd8db140a53788bdf4f024","mismatch","interference",3,1,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510585411_950ca93b2c7e94bc852ee00d533f3ddf","mismatch","interference",5,0,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510585419_caf1cf621c01b60390b9aa8a870cc73a","mismatch","interference",2,0,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510585875_85355b520dd89c4aa18f2f24abc2f3ab","mismatch","interference",2,1,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510586272_bf54f5ed5adeaddfe015144cbd82b503","mismatch","interference",4,0,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510586630_84fc5213a64a5817a24d192d89464a82","mismatch","interference",6,0,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510587430_3a0ffc85b52b809598f4570df17d828f","mismatch","interference",3,1,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510587613_b859d7cad30d6ae02f87af752a55c072","mismatch","interference",3,1,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510587657_a80e35431354c8a35c1e53138a8ebe2b","mismatch","interference",4,0,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510588007_76344cbc62042cc4871ce61bbc687e6a","mismatch","interference",2,0,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510588024_1184bac8799d8b618abd02ce7d9f69e4","mismatch","interference",1,0,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510588489_ff269c80096884d4e80de184462b71a6","mismatch","interference",4,1,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510588934_4489204b4c35e66ddbd7ddf90d4c7b3f","mismatch","interference",2,1,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510589205_b8854c48d21b9e17e196fba3a8b385ba","mismatch","interference",4,0,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510589766_e5540521998143321e42bdf853458773","mismatch","interference",6,1,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510589782_c80c3d323db0fbe6c499658272cc00f2","mismatch","interference",2,1,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510589843_fc4b16480e9993daed19b1bc1fa1a357","mismatch","interference",4,0,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510590515_06f71da2355eef9ecd678f1739b21e52","mismatch","interference",2,1,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510590956_4bac59946d5987d39746303bdbbc029d","mismatch","interference",2,1,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510590990_da99bf6331d607c5abf9c937f3c35467","mismatch","interference",2,1,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510591243_bc54430ea0a6f8765bb422277ad5cbb3","mismatch","interference",4,1,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510591637_c4110f498abf037b0378d0e810469a10","mismatch","interference",6,1,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510593017_17cb3e81baea86741be34c371f0f8d0b","mismatch","interference",3,0,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510593039_dd5f8522d11a4850f78ea8ca5d2869f5","mismatch","interference",5,0,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510593057_b372f3f6208c9db024c67b4a26530402","mismatch","interference",3,1,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510593513_ef668d546bf828a108dd34f906e67e19","mismatch","interference",3,0,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510594128_51c9866d555de430429f4dd726ebc9ff","mismatch","interference",3,0,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510594180_141798b83e5b99f7026ffa983e86580a","mismatch","interference",3,0,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510595452_7505cfe238af487c0531f0b0103e443c","mismatch","interference",4,0,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510596080_bfd2d5ffe44ab6e70bfe41b5b1a80662","mismatch","interference",2,0,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510596085_b4bc0de2f9bf61f77b53d5947a985c97","mismatch","interference",4,0,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510597616_add8c8106d44ee6ff22d373a222452ad","mismatch","interference",4,1,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510598420_02923b4cb0dbb6bba74d144a4f1d1b11","mismatch","interference",1,1,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510599217_addde5d7f6d0d0f6263ec644539137fc","mismatch","interference",3,1,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510599665_380f231490c7a61d62579a75423117d1","mismatch","interference",5,0,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510599959_f3d331cf42b78a384017e579787b844d","mismatch","interference",5,0,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510600793_e8ef5cd27bf33113c59b5eb620f82ab9","mismatch","interference",1,0,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510601830_85fed60d210e93859889011b04100876","mismatch","interference",3,0,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510601862_b4f43495f469d85958f986fadbf8926b","mismatch","interference",2,1,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510602603_1039d131dd0e7254dd5fdb3cb3553a80","mismatch","interference",4,0,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510603540_bd2115f59d3763da1f1f5404f9628124","mismatch","interference",5,1,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510603933_60b62fc624a1c7b3d5c6b272a917955c","mismatch","interference",3,1,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510604733_c3b94df0c32545566fdf4c2c2a433bd4","mismatch","interference",5,0,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510605149_b38e1a3d3fe998885562c75b4581a6ba","mismatch","interference",7,0,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510606847_c15377ae16338eaf480c4c55e56efe11","mismatch","interference",3,0,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510607633_452531a2fbc6907b0b2eb0d751855a0e","mismatch","interference",3,0,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510608049_55af5f6c7d587de6b2db4cbcc918a93a","mismatch","interference",3,1,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510609148_1cfd559eba7d85d7ac9d472f6a23c622","mismatch","interference",3,0,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510609879_871b626f8fa7560cecd28edf871d84aa","mismatch","interference",3,1,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510610427_0939d0d1090b23cd4e4969dce371d749","mismatch","interference",7,1,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510610437_282bedbc35750339f1ba27c6c38dff30","mismatch","interference",2,0,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510611073_486fa50233cd7f90afd66dc5434414b5","mismatch","interference",5,0,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510614055_680ab5247462f0127c3b091555ad3c18","mismatch","interference",6,0,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510616685_d2e577ed6f795e568e81dd0d97b0def2","mismatch","interference",3,0,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510707080_13c887d0fcf5b425a65c611009761246","mismatch","interference",3,1,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510711491_f69183bd6118942988edc9f1caafe21e","mismatch","interference",3,0,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510723800_926eb3d977eeaf08299f4a4b068d16a4","mismatch","interference",6,1,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510731583_a19635f5916acbb237a487046f95c79c","mismatch","interference",2,0,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510737369_8023258ea6db4be6789464e41dedcaff","mismatch","interference",3,1,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510738323_b8409295d073fa9300e80b51dbea62ac","mismatch","interference",1,0,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510740431_85504986e8bf3fb19fda0f9914171a2f","mismatch","interference",5,0,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510741119_5117d5a1358d0590cdf2b1d6a343e694","mismatch","interference",7,0,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510741755_6a66004efd525192bb9f760505cd4239","mismatch","interference",2,0,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510751341_2571903928ab0058968c992a83212669","mismatch","interference",4,0,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510752309_936714017422d179e322a7d2d12ff856","mismatch","interference",3,0,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510753738_a47fd3a402a7f953dc928cd8c2c2c703","mismatch","interference",3,0,"The_favorite of_the investors openly boasts to_the girl about his_talents."
7,"1510757265_89e054513aa960a97ef48bbdf82d6357","mismatch","interference",2,1,"The_favorite of_the investors openly boasts to_the girl about his_talents."
